Store_Name,Store_Chain,Store_Type,Street_Number,Street_Name,Additional Address,City,State,Zip_Code,County,Latitude,Longitude,Authorization_Date
Gigante 110,Gigante,Super Store,3321,W Century Blvd, ,Inglewood,CA,90303,LOS ANGELES,33.9455,-118.3294,01/20/2005
GIGANTE 107,Gigante,Super Store,1100,W Slauson Ave, ,Los Angeles,CA,90044,LOS ANGELES,33.9891,-118.2944,08/05/2003
GIGANTE #101  ,Gigante,Super Store,9100,Whittier Blvd, ,Pico Rivera,CA,90660,LOS ANGELES,34.00071,-118.0827,07/07/1999
GIGANTE 102,Gigante,Super Store,9710,Woodman Ave, ,Arleta,CA,91331,LOS ANGELES,34.24622,-118.4476,02/09/2000
Grocery Outlet Of Highland Park 450,Grocery_Outlet,Super Store,5461,N Figueroa St,,Los Angeles,CA,90042,LOS ANGELES,34.10826,-118.196,11/24/2020
Grocery Outlet Of Canoga Park 433,Grocery_Outlet,Super Store,8230,Topanga Canyon Blvd,,Canoga Park,CA,91304,LOS ANGELES,34.21893,-118.6054,08/05/2020
GROCERY OUTLET LANCASTER #121  ,Grocery_Outlet,Supermarket,45124N,10th St W, ,Lancaster,CA,93534,LOS ANGELES,34.7028,-118.1481,11/21/2002
Grocery Outlet Of Paramount 312,Grocery_Outlet,Supermarket,15719,Downey Ave,,Paramount,CA,90723,LOS ANGELES,33.89051,-118.1515,05/11/2020
Grocery Outlet  ,Grocery_Outlet,Supermarket,8320,Firestone Blvd, ,Downey,CA,90241,LOS ANGELES,33.93981,-118.1328,04/16/2018
Grocery Outlet Of South Pasadena #444,Grocery_Outlet,Supermarket,1401,Huntington Drive, ,South Pasadena,CA,91030,LOS ANGELES,34.10365,-118.1518,09/02/2020
Grocery Outlet  ,Grocery_Outlet,Supermarket,15745,Imperial Hwy,Ste B,La Mirada,CA,90638,LOS ANGELES,33.91738,-117.9955,04/01/2018
Grocery Outlet Of Altadena 362,Grocery_Outlet,Supermarket,2270,Lake Ave, ,Altadena,CA,91001,LOS ANGELES,34.18508,-118.1315,11/14/2018
Grocery Outlet Of Baldwin Park 311,Grocery_Outlet,Supermarket,4249,Maine Ave,,Baldwin Park,CA,91706,LOS ANGELES,34.08956,-117.9605,06/26/2020
Grocery Outlet Of Azusa 301,Grocery_Outlet,Supermarket,355,N Citrus Ave, ,Azusa,CA,91702,LOS ANGELES,34.12769,-117.8902,11/01/2018
Grocery Outlet Of Norwalk 342,Grocery_Outlet,Supermarket,14027,Pioneer Blvd, ,Norwalk,CA,90650,LOS ANGELES,33.90388,-118.0828,10/21/2019
Grocery Outlet Of San Gabriel  ,Grocery_Outlet,Supermarket,7260,Rosemead Blvd, ,San Gabriel,CA,91775,LOS ANGELES,34.12886,-118.0731,10/19/2017
Grocery Outlet Of Rosemead 317,Grocery_Outlet,Supermarket,9026,Valley Blvd, ,Rosemead,CA,91770,LOS ANGELES,34.08084,-118.0719,11/23/2016
Grocery Outlet Inglewood  ,Grocery_Outlet,Supermarket,2810,W Imperial Hwy, ,Inglewood,CA,90303,LOS ANGELES,33.93083,-118.3246,05/02/2018
Grocery Outlet Of Compton 304,Grocery_Outlet,Supermarket,2175,W Rosecrans Ave, ,Compton,CA,90222,LOS ANGELES,33.90338,-118.2258,03/17/2017
Grocery Outlet Of Avocado Heights 291,Grocery_Outlet,Supermarket,520,Workman Mill Rd, ,La Puente,CA,91746,LOS ANGELES,34.04085,-117.9983,01/23/2017
H Mart Torrance LLC  ,H_mart,Super Store,4340,Pacific Coast Hwy, ,Torrance,CA,90505,LOS ANGELES,33.80824,-118.3593,02/17/2016
H Mart  ,H_mart,Super Store,15933,Pioneer Blvd, ,Norwalk,CA,90650,LOS ANGELES,33.887,-118.0825,12/07/2009
"H Mart Lakewood, Llc  ",H_mart,Super Store,20137,Pioneer Blvd, ,Lakewood,CA,90715,LOS ANGELES,33.84753,-118.0821,07/22/2016
"H Mart Los Angeles, Llc  ",H_mart,Super Store,621,S Western Ave,Ste G03,Los Angeles,CA,90005,LOS ANGELES,34.06273,-118.3091,09/24/2014
"H MART KTOWN PLAZA, LLC  ",H_mart,Super Store,928,S Western Ave,Ste 100,Los Angeles,CA,90006,LOS ANGELES,34.05514,-118.309,01/29/2019
"H MART ECC, LLC  ",H_mart,Super Store,3500,W 6th St, ,Los Angeles,CA,90020,LOS ANGELES,34.06358,-118.2985,08/06/2019
"H Mart West, Inc  ",H_mart,Super Store,1101,W Huntington Dr, ,Arcadia,CA,91007,LOS ANGELES,34.13102,-118.0663,10/11/2017
Haggen Food and Pharmacy 2165,Haggen,Super Store,2115,Artesia Blvd, ,Redondo Beach,CA,90278,LOS ANGELES,33.87293,-118.374,04/07/2015
Haggen Fresh Foods 2167,Haggen,Super Store,26518,Bouquet Canyon Rd, ,Saugus,CA,91350,LOS ANGELES,34.42777,-118.5366,04/07/2015
Haggen Food and Pharmacy 2209,Haggen,Super Store,6235,E Spring St, ,Long Beach,CA,90808,LOS ANGELES,33.81058,-118.1097,06/01/2015
Haggen Food and Pharmacy 2136,Haggen,Super Store,6240,Foothill Blvd, ,Tujunga,CA,91042,LOS ANGELES,34.24126,-118.2676,03/12/2015
Haggen Food and Pharmacy 2168,Haggen,Super Store,21035,Hawthorne Blvd, ,Torrance,CA,90503,LOS ANGELES,33.83844,-118.3539,05/20/2015
Haggen Fresh Foods 2166,Haggen,Super Store,2627,Lincoln Blvd, ,Santa Monica,CA,90405,LOS ANGELES,34.00649,-118.4756,04/13/2015
Haggen Food and Pharmacy 2132,Haggen,Super Store,5770,Lindero Canyon Rd, ,Westlake Village,CA,91362,LOS ANGELES,34.15464,-118.7958,04/07/2015
Haggen Food and Pharmacy 2213,Haggen,Super Store,27095,McBean Pkwy, ,Santa Clarita,CA,91355,LOS ANGELES,34.42253,-118.5627,04/13/2015
Haggen Fresh Foods 2169,Haggen,Super Store,23381,Mulholland Dr, ,Woodland Hills,CA,91364,LOS ANGELES,34.15843,-118.636,04/15/2015
Haggen Fresh Foods 2164,Haggen,Super Store,615,N Pacific Coast Hwy, ,Redondo Beach,CA,90277,LOS ANGELES,33.85176,-118.3894,04/20/2015
Haggen Fresh Foods 2174,Haggen,Super Store,2130,Pacific Coast Hwy, ,Lomita,CA,90717,LOS ANGELES,33.78949,-118.3184,04/15/2015
Haggen Fresh Foods 2160,Haggen,Super Store,240,S Diamond Bar Blvd, ,Diamond Bar,CA,91765,LOS ANGELES,34.0212,-117.8101,03/16/2015
Haggen Fresh Foods 2163,Haggen,Super Store,1516,S Pacific Coast Hwy, ,Redondo Beach,CA,90277,LOS ANGELES,33.82034,-118.3853,04/20/2015
Haggen Food and Pharmacy 2162,Haggen,Super Store,3443,S Sepulveda Blvd, ,Los Angeles,CA,90034,LOS ANGELES,34.02008,-118.4229,04/15/2015
Haggen Fresh Foods 2179,Haggen,Super Store,28090,S Western Ave, ,San Pedro,CA,90732,LOS ANGELES,33.76526,-118.3109,04/15/2015
Haggen Fresh Foods 2161,Haggen,Super Store,8985,Venice Blvd,Ste B,Los Angeles,CA,90034,LOS ANGELES,34.02795,-118.3911,04/15/2015
Haggen Food and Pharmacy 2178,Haggen,Super Store,1636,W 25th St, ,San Pedro,CA,90732,LOS ANGELES,33.72316,-118.3131,04/20/2015
Haggen Food and Pharmacy 2134,Haggen,Super Store,5038,W Avenue N, ,Palmdale,CA,93551,LOS ANGELES,34.63083,-118.2212,03/10/2015
Haggen Fresh Foods 2159,Haggen,Super Store,3830,W Verdugo Ave, ,Burbank,CA,91505,LOS ANGELES,34.16055,-118.3449,04/15/2015
"Hong Kong Supermarket Of Hacienda Heights, LTD  ",Hong_kong_supermarket,Super Store,3130,Colima Rd, ,Hacienda Heights,CA,91745,LOS ANGELES,33.98102,-117.9739,06/01/2011
HONG KONG SUPERMRKT ROWLAND HGHTS  ,Hong_kong_supermarket,Super Store,18414,COLIMA RD, ,ROWLAND HGHTS,CA,91748,LOS ANGELES,33.9881,-117.9025,04/29/2003
HONG KONG SUPERMKT MONTEREY PARK  ,Hong_kong_supermarket,Super Store,127,N Garfield Ave, ,Monterey Park,CA,91754,LOS ANGELES,34.06362,-118.1229,06/18/2018
HONG KONG SUPERMARKET WEST COVINA  ,Hong_kong_supermarket,Super Store,987,S Glendora Ave, ,West Covina,CA,91790,LOS ANGELES,34.05802,-117.9359,04/29/2003
Hong Kong Supermarket Of Monrovia  ,Hong_kong_supermarket,Super Store,935,W Duarte Rd, ,Monrovia,CA,91016,LOS ANGELES,34.13139,-118.0188,11/15/2012
HOWS MARKET  ,Hows,Super Store,11900,Balboa Blvd, ,Granada Hills,CA,91344,LOS ANGELES,34.28737,-118.502,05/12/1999
Hows Market  ,Hows,Super Store,3035,Huntington Dr, ,Pasadena,CA,91107,LOS ANGELES,34.12748,-118.0899,01/07/2000
HOWS Market 2,Hows,Super Store,5300,Lankershim Blvd,Ste 100,North Hollywood,CA,91601,LOS ANGELES,34.1673,-118.3761,04/10/2007
HOWS MARKET  ,Hows,Super Store,30745,Pacific Coast Hwy, ,Malibu,CA,90265,LOS ANGELES,34.03099,-118.8434,06/21/2000
HOWS MARKET  ,Hows,Super Store,4848,W 190th St, ,Torrance,CA,90503,LOS ANGELES,33.85824,-118.3619,10/25/2000
HOWS MARKET  ,Hows,Supermarket,826,Glendale Blvd, ,Los Angeles,CA,90026,LOS ANGELES,34.07346,-118.2617,08/13/2004
Island Pacific Seafood Market 3300,Island_Pacific,Super Store,3300,Atlantic Ave, ,Long Beach,CA,90807,LOS ANGELES,33.8175,-118.185,06/07/2018
Island Pacific Supermarket 1512,Island_Pacific,Super Store,1512,E Amar Rd, ,West Covina,CA,91792,LOS ANGELES,34.03062,-117.9137,06/07/2018
Island Pacific Supermarket 20922,Island_Pacific,Super Store,20922,Roscoe Blvd, ,Canoga Park,CA,91304,LOS ANGELES,34.21991,-118.5893,06/07/2018
Island Pacific Seafood Market 19385,Island_Pacific,Super Store,19385,Soledad Canyon Rd, ,Canyon Country,CA,91351,LOS ANGELES,34.41584,-118.4744,06/07/2018
Island Pacific Seafood Market 11481,Island_Pacific,Super Store,11481,South St, ,Cerritos,CA,90703,LOS ANGELES,33.85855,-118.0891,06/07/2018
ISLAND PACIFIC SUPERMARKET  ,Island_Pacific,Supermarket,627,N Vermont Ave, ,Los Angeles,CA,90004,LOS ANGELES,34.08262,-118.2917,07/09/2010
Island Pacific Supermarket 225,Island_Pacific,Supermarket,225,S Vermont Ave, ,Los Angeles,CA,90004,LOS ANGELES,34.07004,-118.2917,06/10/2009
Island Pacific Supermarket  ,Island_Pacific,Supermarket,8340,Van Nuys Blvd, ,Panorama City,CA,91402,LOS ANGELES,34.22293,-118.4487,04/19/2000
JONS MARKET 14,Jons,Supermarket,600,E Colorado St, ,Glendale,CA,91205,LOS ANGELES,34.14263,-118.2485,05/29/1998
JONS MARKET #8  ,Jons,Supermarket,1011,EAST ADAMS BL., ,LOS ANGELES,CA,90011,LOS ANGELES,34.01918,-118.2558,06/27/1990
Jons Marketplace 16,Jons,Supermarket,12122,Magnolia Blvd, ,North Hollywood,CA,91607,LOS ANGELES,34.1648,-118.3972,02/08/2000
JONS MARKET  12,Jons,Supermarket,1234,N la Brea Ave, ,West Hollywood,CA,90038,LOS ANGELES,34.09346,-118.344,01/03/1996
JONS MARKET 11,Jons,Supermarket,1601,N Vermont Ave, ,Los Angeles,CA,90027,LOS ANGELES,34.10021,-118.2918,07/07/1994
JONS Marketplace #23  ,Jons,Supermarket,16130,Nordhoff St, ,North Hills,CA,91343,LOS ANGELES,34.23559,-118.4839,10/21/2004
Jons Marketplace 15,Jons,Supermarket,20151,Roscoe Blvd, ,Winnetka,CA,91306,LOS ANGELES,34.22029,-118.5722,01/08/1999
JONS MARKET 7,Jons,Supermarket,5311,Santa Monica Blvd, ,Los Angeles,CA,90029,LOS ANGELES,34.09083,-118.3048,08/01/1988
Jons Marketplace 19,Jons,Supermarket,7134,Sepulveda Blvd, ,Van Nuys,CA,91405,LOS ANGELES,34.19986,-118.4661,10/15/2003
Jons Marketplace 24,Jons,Supermarket,18135,Sherman Way, ,Reseda,CA,91335,LOS ANGELES,34.20122,-118.5288,12/27/2004
JONS MARKET 2,Jons,Supermarket,6655,Van Nuys Blvd, ,Van Nuys,CA,91405,LOS ANGELES,34.19223,-118.4488,11/29/1990
JONS MARKETPLACE #21  ,Jons,Supermarket,13051,Victory Blvd, ,North Hollywood,CA,91606,LOS ANGELES,34.18675,-118.4166,10/04/2004
Jons Fresh Marketplace 4,Jons,Supermarket,4848,W 190th St, ,Torrance,CA,90503,LOS ANGELES,33.85826,-118.3621,11/05/2015
JONS MARKET 1,Jons,Supermarket,3667,W 3rd St, ,Los Angeles,CA,90020,LOS ANGELES,34.06907,-118.2962,01/01/1930
JONS MARKET #5  ,Jons,Supermarket,1500,W 6th St, ,Los Angeles,CA,90017,LOS ANGELES,34.05658,-118.2682,01/21/1986
JONS MARKET 3,Jons,Supermarket,3334,W 8th St, ,Los Angeles,CA,90005,LOS ANGELES,34.05768,-118.3017,04/08/1982
JONS MARKET 9,Jons,Supermarket,1717,W Glenoaks Blvd, ,Glendale,CA,91201,LOS ANGELES,34.17168,-118.2902,03/11/1992
JONS MARKETPLACE #20  ,Jons,Supermarket,3930,W Rosecrans Ave, ,Hawthorne,CA,90250,LOS ANGELES,33.90188,-118.343,07/07/2004
JONS MARKETPLACE #22  ,Jons,Supermarket,9011,Woodman Ave, ,Arleta,CA,91331,LOS ANGELES,34.23349,-118.4391,10/04/2004
Kmart 3337,Kmart,Super Store,8017,Atlantic Ave, ,Cudahy,CA,90201,LOS ANGELES,33.96184,-118.1861,04/05/2001
Kmart 4987,Kmart,Super Store,500,Carson Town Ctr, ,Carson,CA,90745,LOS ANGELES,33.84063,-118.2838,08/30/1996
Kmart 9328,Kmart,Super Store,2900,N Bellflower Blvd, ,Long Beach,CA,90815,LOS ANGELES,33.80892,-118.1251,04/05/2001
K-MART  4281,Kmart,Super Store,1162,N Citrus Ave, ,Covina,CA,91722,LOS ANGELES,34.10057,-117.8902,10/18/1999
Kmart 3834,Kmart,Super Store,1000,N San Fernando Blvd, ,Burbank,CA,91504,LOS ANGELES,34.18753,-118.3177,04/05/2001
Kmart 4320,Kmart,Super Store,10400,Rosecrans Ave, ,Bellflower,CA,90706,LOS ANGELES,33.90202,-118.1119,03/10/1999
Kmart 3127,Kmart,Super Store,5665,Rosemead Blvd, ,Temple City,CA,91780,LOS ANGELES,34.10237,-118.0737,04/10/2001
K-MART  3235,Kmart,Super Store,730,S Orange Ave, ,West Covina,CA,91790,LOS ANGELES,34.07092,-117.9441,08/31/2000
Kmart 7625,Kmart,Super Store,5850,S Vermont Ave, ,Los Angeles,CA,90044,LOS ANGELES,33.98773,-118.2914,02/15/2000
K-MART  4239,Kmart,Super Store,11507,S Western Ave, ,Los Angeles,CA,90047,LOS ANGELES,33.92883,-118.3092,11/07/2000
Kmart 4421,Kmart,Super Store,13007,Sherman Way, ,North Hollywood,CA,91605,LOS ANGELES,34.20123,-118.4171,02/22/2000
Kmart 3018,Kmart,Super Store,23222,Valencia Blvd, ,Valencia,CA,91355,LOS ANGELES,34.42291,-118.5439,04/05/2001
Kmart 7225,Kmart,Super Store,6310,W 3rd St, ,Los Angeles,CA,90036,LOS ANGELES,34.07118,-118.359,04/05/2001
Kmart 4007,Kmart,Super Store,5704,Whittier Blvd, ,Commerce,CA,90022,LOS ANGELES,34.01839,-118.148,04/05/2001
Mother's Nutritional Center 239,Mother_Nutrition,Supermarket,5172,Atlantic Ave,,Long Beach,CA,90805,LOS ANGELES,33.85037,-118.1848,09/27/2016
Mother's Nutritional Center 402,Mother_Nutrition,Supermarket,7503,Atlantic Ave,Ste B,Cudahy,CA,90201,LOS ANGELES,33.9679,-118.1877,03/27/2017
Mother's Nutritional Center 408,Mother_Nutrition,Supermarket,17610,Bellflower Blvd,#101/102,Bellflower,CA,90706,LOS ANGELES,33.87288,-118.1251,08/27/2009
Mother's Nutritional Center 602,Mother_Nutrition,Supermarket,6424,Bellingham Ave, ,North Hollywood,CA,91606,LOS ANGELES,34.18737,-118.3987,11/15/2012
Mother's Nutritional Center 0446,Mother_Nutrition,Supermarket,4222,Beverly Blvd, ,Los Angeles,CA,90004,LOS ANGELES,34.07624,-118.3011,09/15/2009
Mother's Nutritional Center 0418,Mother_Nutrition,Supermarket,3665,Crenshaw Blvd, ,Los Angeles,CA,90016,LOS ANGELES,34.02089,-118.3352,09/03/2009
Mother's Nutritional Center 228,Mother_Nutrition,Supermarket,156,E Compton Blvd, ,Compton,CA,90220,LOS ANGELES,33.89593,-118.2227,06/07/2011
Mother's Nutritional Center 407,Mother_Nutrition,Supermarket,423,E Florence Ave, ,Los Angeles,CA,90003,LOS ANGELES,33.97474,-118.2666,08/27/2009
Mother's Nutritional Center 0447,Mother_Nutrition,Supermarket,1350,E Florence Ave, ,Los Angeles,CA,90001,LOS ANGELES,33.97472,-118.2503,09/15/2009
Mother's Nutritional Center 0434,Mother_Nutrition,Supermarket,2919,E Florence Ave, ,Huntington Park,CA,90255,LOS ANGELES,33.97342,-118.2171,09/03/2009
Mother's Nutritional Center 202,Mother_Nutrition,Supermarket,250,E Manchester Ave, ,Los Angeles,CA,90003,LOS ANGELES,33.96005,-118.2706,12/11/2010
Mother's Nutritional Center 0232,Mother_Nutrition,Supermarket,424,E Washington Blvd, ,Los Angeles,CA,90015,LOS ANGELES,34.0293,-118.2612,09/26/2011
Mother's Nutritional Center 405,Mother_Nutrition,Supermarket,6501,Garfield Ave,#C,Bell Gardens,CA,90201,LOS ANGELES,33.97282,-118.1476,08/27/2009
Mother's Nutritional Center 414,Mother_Nutrition,Supermarket,10016,Garvey Ave,Ste 4,El Monte,CA,91733,LOS ANGELES,34.06266,-118.0506,08/27/2009
Mother's Nutritional Center 415,Mother_Nutrition,Supermarket,15625,Hawthorne Blvd,Ste F,Lawndale,CA,90260,LOS ANGELES,33.88932,-118.3528,08/27/2009
Mother's Nutritional Center 0436,Mother_Nutrition,Supermarket,1323,Huntington Dr, ,Duarte,CA,91010,LOS ANGELES,34.13975,-117.977,09/03/2009
Mother's Nutritional Center 0448,Mother_Nutrition,Supermarket,1805,Indian Hill Blvd,Unit A,Pomona,CA,91767,LOS ANGELES,34.07731,-117.7193,09/15/2009
Mother's Nutritional Center 0444,Mother_Nutrition,Supermarket,11849,Lakewood Blvd, ,Downey,CA,90241,LOS ANGELES,33.92848,-118.1293,09/15/2009
Mother's Nutritional Center 417,Mother_Nutrition,Supermarket,1319,Long Beach Blvd, ,Long Beach,CA,90813,LOS ANGELES,33.78296,-118.1896,08/27/2009
Mother's Nutritional Center 0423,Mother_Nutrition,Supermarket,4243,Maine Ave, ,Baldwin Park,CA,91706,LOS ANGELES,34.08949,-117.9605,09/03/2009
Mother's Nutritional Center 0429,Mother_Nutrition,Supermarket,3797,Martin Luther King Jr Blvd, ,Lynwood,CA,90262,LOS ANGELES,33.92815,-118.1994,09/03/2009
Mother's Nutritional Center 607,Mother_Nutrition,Supermarket,1008,N Citrus Ave, ,Covina,CA,91722,LOS ANGELES,34.09799,-117.8901,11/15/2012
Mother's Nutritional Center 0212,Mother_Nutrition,Supermarket,1044,N Citrus Ave, ,Covina,CA,91722,LOS ANGELES,34.09843,-117.8901,09/15/2009
Mother's Nutritional Center 0205,Mother_Nutrition,Supermarket,1691,N Eastern Ave, ,Los Angeles,CA,90063,LOS ANGELES,34.06108,-118.1739,09/15/2009
Mother's Nutritional Center 0452,Mother_Nutrition,Supermarket,4311,N Figueroa St, ,Los Angeles,CA,90065,LOS ANGELES,34.09474,-118.2084,09/15/2009
Mother's Nutritional Center 0453,Mother_Nutrition,Supermarket,6512,N Figueroa St, ,Los Angeles,CA,90042,LOS ANGELES,34.12053,-118.1839,09/15/2009
Mother's Nutritional Center 242,Mother_Nutrition,Supermarket,1161,N Maclay Ave,Ste F,San Fernando,CA,91340,LOS ANGELES,34.29575,-118.4244,03/26/2018
Mother's Nutritional Center 0442,Mother_Nutrition,Supermarket,22227,Norwalk Blvd, ,Hawaiian Gardens,CA,90716,LOS ANGELES,33.82618,-118.072,09/15/2009
MOTHER'S NUTRITIONAL CENTER 0421,Mother_Nutrition,Supermarket,16000,Paramount Blvd,Ste C & D,Paramount,CA,90723,LOS ANGELES,33.88826,-118.16,08/31/2009
Mother's Nutritional Center 0222,Mother_Nutrition,Supermarket,2614,Pico Blvd, ,Santa Monica,CA,90405,LOS ANGELES,34.02322,-118.4623,02/15/2011
Mother's Nutritional Center 611,Mother_Nutrition,Supermarket,6601,Rugby Ave,Ste 101,Huntington Park,CA,90255,LOS ANGELES,33.9791,-118.2266,11/15/2012
Mother's Nutritional Center 412,Mother_Nutrition,Supermarket,7026,Rugby Ave, ,Huntington Park,CA,90255,LOS ANGELES,33.97581,-118.2265,08/27/2009
Mother's Nutritional Center 212,Mother_Nutrition,Supermarket,459,S Azusa Ave,Ste A1,Azusa,CA,91702,LOS ANGELES,34.11458,-117.9078,11/14/2013
Mother's Nutritional Center 0430,Mother_Nutrition,Supermarket,4353,S Central Ave, ,Los Angeles,CA,90011,LOS ANGELES,34.00476,-118.2566,09/03/2009
Mother's Nutritional Center 235,Mother_Nutrition,Supermarket,10223,S Central Ave, ,Los Angeles,CA,90002,LOS ANGELES,33.94351,-118.2541,06/03/2014
Mother's Nutritional Center 0211,Mother_Nutrition,Supermarket,4110,S Figueroa St, ,Los Angeles,CA,90037,LOS ANGELES,34.00876,-118.2827,09/15/2009
Mother's Nutritional Center 609,Mother_Nutrition,Supermarket,1835,S La Cienega Blvd,#J,Los Angeles,CA,90035,LOS ANGELES,34.04351,-118.3767,11/15/2012
Mother's Nutritional Center 603,Mother_Nutrition,Supermarket,108,S Market St, ,Inglewood,CA,90301,LOS ANGELES,33.96262,-118.3519,11/15/2012
Mother's Nutritional Center 0214,Mother_Nutrition,Supermarket,2801,S San Pedro St, ,Los Angeles,CA,90011,LOS ANGELES,34.01963,-118.2626,09/15/2009
Mother's Nutritional Center 0443,Mother_Nutrition,Supermarket,6224,S Vermont Ave, ,Los Angeles,CA,90044,LOS ANGELES,33.98289,-118.2915,09/15/2009
Mother's Nutritional Center 221,Mother_Nutrition,Supermarket,14700,S Western Ave,Ste 101,Gardena,CA,90249,LOS ANGELES,33.89767,-118.3091,12/11/2010
Mother's Nutritional Center 606,Mother_Nutrition,Supermarket,15212,S Western Ave,Ste C,Gardena,CA,90249,LOS ANGELES,33.8933,-118.3091,11/15/2012
Mother's Nutritional Center 0432,Mother_Nutrition,Supermarket,13927,San Antonio Dr, ,Norwalk,CA,90650,LOS ANGELES,33.90465,-118.0801,09/03/2009
Mother's Nutritional Center 0440,Mother_Nutrition,Supermarket,18353,Sherman Way, ,Reseda,CA,91335,LOS ANGELES,34.20124,-118.5326,09/15/2009
Mother's Nutritional Center 600,Mother_Nutrition,Supermarket,21013,Sherman Way,Ste 5,Canoga Park,CA,91303,LOS ANGELES,34.20117,-118.5909,11/15/2012
Mother's Nutritional Center 0424,Mother_Nutrition,Supermarket,3820,Slauson Ave,Ste A,Maywood,CA,90270,LOS ANGELES,33.98818,-118.1963,09/03/2009
Mother's Nutritional Center 0425,Mother_Nutrition,Supermarket,8430,State St, ,South Gate,CA,90280,LOS ANGELES,33.9597,-118.2114,09/03/2009
Mother's Nutritional Center 605,Mother_Nutrition,Supermarket,8124,Sunland Blvd,Unit 8,Sun Valley,CA,91352,LOS ANGELES,34.2179,-118.3699,11/15/2012
Mother's Nutritional Center 0216,Mother_Nutrition,Supermarket,14549,Telegraph Rd, ,La Mirada,CA,90638,LOS ANGELES,33.92339,-118.0219,09/15/2009
Mother's Nutritional Center 401,Mother_Nutrition,Supermarket,3361,Tweedy Blvd, ,South Gate,CA,90280,LOS ANGELES,33.94471,-118.2099,08/20/2009
Mother's Nutritional Center 411,Mother_Nutrition,Supermarket,3848,Tweedy Blvd, ,South Gate,CA,90280,LOS ANGELES,33.94392,-118.2037,08/27/2009
Mother's Nutritional Center 604,Mother_Nutrition,Supermarket,7132,Van Nuys Blvd, ,Van Nuys,CA,91405,LOS ANGELES,34.20015,-118.4487,11/16/2012
Mother's Nutritional Center 601,Mother_Nutrition,Supermarket,8215,Van Nuys Blvd,Ste 106,Panorama City,CA,91402,LOS ANGELES,34.22025,-118.4488,11/15/2012
Mother's Nutritional Center 0450,Mother_Nutrition,Supermarket,8530,Van Nuys Blvd, ,Panorama City,CA,91402,LOS ANGELES,34.22567,-118.4489,09/15/2009
Mother's Nutritional Center 612,Mother_Nutrition,Supermarket,13643,Van Nuys Blvd, ,Pacoima,CA,91331,LOS ANGELES,34.26037,-118.43,11/16/2012
Mother's Nutritional Center 0426,Mother_Nutrition,Supermarket,2120,W 8th St,Ste 103,Los Angeles,CA,90057,LOS ANGELES,34.05523,-118.2786,09/03/2009
Mother's Nutritional Center 435,Mother_Nutrition,Supermarket,1985,W Adams Blvd,Ste 104,Los Angeles,CA,90018,LOS ANGELES,34.03272,-118.3083,09/03/2009
Mother's Nutritional Center 0209,Mother_Nutrition,Supermarket,700,W Imperial Hwy,Ste 104,Los Angeles,CA,90044,LOS ANGELES,33.93096,-118.2873,09/15/2009
Mother's Nutritional Center 610,Mother_Nutrition,Supermarket,4100,W Pico Blvd,Ste 1,Los Angeles,CA,90019,LOS ANGELES,34.04763,-118.3248,11/15/2012
Mother's Nutritional Center 608,Mother_Nutrition,Supermarket,1605,W Washington Blvd, ,Los Angeles,CA,90007,LOS ANGELES,34.04007,-118.2929,11/15/2012
Mother's Nutritional Center 0437,Mother_Nutrition,Supermarket,2309,W Whittier Blvd, ,Montebello,CA,90640,LOS ANGELES,34.01358,-118.1254,09/03/2009
Mother's Nutritional Center 437,Mother_Nutrition,Supermarket,2325,W Whittier Blvd,,Montebello,CA,90640,LOS ANGELES,34.01371,-118.1259,09/24/2018
Mother's Nutritional Center 0217,Mother_Nutrition,Supermarket,2324,Whittier Blvd,Unit 4&5,Los Angeles,CA,90023,LOS ANGELES,34.03444,-118.2159,09/15/2009
Mother's Nutritional Center 0203,Mother_Nutrition,Supermarket,4065,Whittier Blvd, ,Los Angeles,CA,90023,LOS ANGELES,34.02396,-118.184,09/15/2009
Mother's Nutritional Center 439,Mother_Nutrition,Supermarket,8870,Whittier Blvd, ,Pico Rivera,CA,90660,LOS ANGELES,34.0018,-118.0852,09/26/2013
NORTHGATE #10  ,Northgate,Super Store,6801,Atlantic Ave, ,Bell,CA,90201,LOS ANGELES,33.97385,-118.1877,04/04/2000
Northgate Market 39,Northgate,Super Store,4700,Cherry Ave, ,Long Beach,CA,90807,LOS ANGELES,33.84454,-118.1674,10/08/2014
Northgate Market 42,Northgate,Super Store,2038,E 10th St, ,Long Beach,CA,90804,LOS ANGELES,33.77893,-118.1671,11/04/2013
Northgate Market 38,Northgate,Super Store,944,E Slauson Ave, ,Los Angeles,CA,90011,LOS ANGELES,33.98929,-118.2583,03/25/2014
Northgate Market 24,Northgate,Super Store,11660,Firestone Blvd, ,Norwalk,CA,90650,LOS ANGELES,33.91422,-118.0848,09/12/2007
Northgate Market 41,Northgate,Super Store,4700,Inglewood Blvd, ,Culver City,CA,90230,LOS ANGELES,33.99316,-118.4152,11/04/2013
NORTHGATE MARKET  ,Northgate,Super Store,831,N Hacienda Blvd, ,La Puente,CA,91744,LOS ANGELES,34.03477,-117.9503,06/28/2005
NORTHGATE #06  ,Northgate,Super Store,1425,N Hacienda Blvd, ,La Puente,CA,91744,LOS ANGELES,34.04655,-117.9484,01/20/1993
NORTHGATE #12  ,Northgate,Super Store,2120,Pacific Ave, ,Long Beach,CA,90806,LOS ANGELES,33.79579,-118.1936,11/13/2000
