Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004
"06037195300","14000US06037195300","Census Tract 1953","Census Tract 1953, Los Angeles County, California","ca","140","00","ACSSF","0004336",,,,,"06","037",,,,"195300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457,285,821,1351
"06037195400","14000US06037195400","Census Tract 1954","Census Tract 1954, Los Angeles County, California","ca","140","00","ACSSF","0004337",,,,,"06","037",,,,"195400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886,126,1516,2244
"06037195500","14000US06037195500","Census Tract 1955","Census Tract 1955, Los Angeles County, California","ca","140","00","ACSSF","0004338",,,,,"06","037",,,,"195500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510,295,1504,2711
"06037195600","14000US06037195600","Census Tract 1956","Census Tract 1956, Los Angeles County, California","ca","140","00","ACSSF","0004339",,,,,"06","037",,,,"195600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,515,782,1049
"06037195710","14000US06037195710","Census Tract 1957.10","Census Tract 1957.10, Los Angeles County, California","ca","140","00","ACSSF","0004340",,,,,"06","037",,,,"195710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168,842,1487,839
"06037195720","14000US06037195720","Census Tract 1957.20","Census Tract 1957.20, Los Angeles County, California","ca","140","00","ACSSF","0004341",,,,,"06","037",,,,"195720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,527,536,517
"06037195802","14000US06037195802","Census Tract 1958.02","Census Tract 1958.02, Los Angeles County, California","ca","140","00","ACSSF","0004342",,,,,"06","037",,,,"195802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,438,973,555
"06037195803","14000US06037195803","Census Tract 1958.03","Census Tract 1958.03, Los Angeles County, California","ca","140","00","ACSSF","0004343",,,,,"06","037",,,,"195803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174,310,686,1178
"06037195804","14000US06037195804","Census Tract 1958.04","Census Tract 1958.04, Los Angeles County, California","ca","140","00","ACSSF","0004344",,,,,"06","037",,,,"195804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,286,621,1098
"06037195901","14000US06037195901","Census Tract 1959.01","Census Tract 1959.01, Los Angeles County, California","ca","140","00","ACSSF","0004345",,,,,"06","037",,,,"195901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,275,792,889
"06037195902","14000US06037195902","Census Tract 1959.02","Census Tract 1959.02, Los Angeles County, California","ca","140","00","ACSSF","0004346",,,,,"06","037",,,,"195902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,76,418,1008
"06037195903","14000US06037195903","Census Tract 1959.03","Census Tract 1959.03, Los Angeles County, California","ca","140","00","ACSSF","0004347",,,,,"06","037",,,,"195903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,282,600,698
"06037197200","14000US06037197200","Census Tract 1972","Census Tract 1972, Los Angeles County, California","ca","140","00","ACSSF","0004348",,,,,"06","037",,,,"197200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793,751,1336,706
"06037197300","14000US06037197300","Census Tract 1973","Census Tract 1973, Los Angeles County, California","ca","140","00","ACSSF","0004349",,,,,"06","037",,,,"197300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,460,1289,1638
"06037197410","14000US06037197410","Census Tract 1974.10","Census Tract 1974.10, Los Angeles County, California","ca","140","00","ACSSF","0004350",,,,,"06","037",,,,"197410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438,383,1337,1718
"06037197420","14000US06037197420","Census Tract 1974.20","Census Tract 1974.20, Los Angeles County, California","ca","140","00","ACSSF","0004351",,,,,"06","037",,,,"197420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,613,997,1097
"06037197500","14000US06037197500","Census Tract 1975","Census Tract 1975, Los Angeles County, California","ca","140","00","ACSSF","0004352",,,,,"06","037",,,,"197500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031,631,920,1480
"06037197600","14000US06037197600","Census Tract 1976","Census Tract 1976, Los Angeles County, California","ca","140","00","ACSSF","0004353",,,,,"06","037",,,,"197600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765,335,551,879
"06037197700","14000US06037197700","Census Tract 1977","Census Tract 1977, Los Angeles County, California","ca","140","00","ACSSF","0004354",,,,,"06","037",,,,"197700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,1139,1178,1657
"06037199000","14000US06037199000","Census Tract 1990","Census Tract 1990, Los Angeles County, California","ca","140","00","ACSSF","0004355",,,,,"06","037",,,,"199000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555,1299,1303,953
"06037199110","14000US06037199110","Census Tract 1991.10","Census Tract 1991.10, Los Angeles County, California","ca","140","00","ACSSF","0004356",,,,,"06","037",,,,"199110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,774,857,257
"06037199120","14000US06037199120","Census Tract 1991.20","Census Tract 1991.20, Los Angeles County, California","ca","140","00","ACSSF","0004357",,,,,"06","037",,,,"199120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905,1163,1281,461
"06037199201","14000US06037199201","Census Tract 1992.01","Census Tract 1992.01, Los Angeles County, California","ca","140","00","ACSSF","0004358",,,,,"06","037",,,,"199201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,916,1092,342
"06037199202","14000US06037199202","Census Tract 1992.02","Census Tract 1992.02, Los Angeles County, California","ca","140","00","ACSSF","0004359",,,,,"06","037",,,,"199202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056,680,801,575
"06037199300","14000US06037199300","Census Tract 1993","Census Tract 1993, Los Angeles County, California","ca","140","00","ACSSF","0004360",,,,,"06","037",,,,"199300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233,984,965,1284
"06037199400","14000US06037199400","Census Tract 1994","Census Tract 1994, Los Angeles County, California","ca","140","00","ACSSF","0004361",,,,,"06","037",,,,"199400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149,1323,1199,627
"06037199700","14000US06037199700","Census Tract 1997","Census Tract 1997, Los Angeles County, California","ca","140","00","ACSSF","0004362",,,,,"06","037",,,,"199700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236,782,851,603
"06037199800","14000US06037199800","Census Tract 1998","Census Tract 1998, Los Angeles County, California","ca","140","00","ACSSF","0004363",,,,,"06","037",,,,"199800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,1923,1431,390
"06037199900","14000US06037199900","Census Tract 1999","Census Tract 1999, Los Angeles County, California","ca","140","00","ACSSF","0004364",,,,,"06","037",,,,"199900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,894,704,207
"06037201110","14000US06037201110","Census Tract 2011.10","Census Tract 2011.10, Los Angeles County, California","ca","140","00","ACSSF","0004365",,,,,"06","037",,,,"201110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541,432,735,374
"06037201120","14000US06037201120","Census Tract 2011.20","Census Tract 2011.20, Los Angeles County, California","ca","140","00","ACSSF","0004366",,,,,"06","037",,,,"201120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581,698,1180,703
"06037201200","14000US06037201200","Census Tract 2012","Census Tract 2012, Los Angeles County, California","ca","140","00","ACSSF","0004367",,,,,"06","037",,,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,823,907,243
"06037201301","14000US06037201301","Census Tract 2013.01","Census Tract 2013.01, Los Angeles County, California","ca","140","00","ACSSF","0004368",,,,,"06","037",,,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,1113,1226,466
"06037201302","14000US06037201302","Census Tract 2013.02","Census Tract 2013.02, Los Angeles County, California","ca","140","00","ACSSF","0004369",,,,,"06","037",,,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,442,1147,2064
"06037201401","14000US06037201401","Census Tract 2014.01","Census Tract 2014.01, Los Angeles County, California","ca","140","00","ACSSF","0004370",,,,,"06","037",,,,"201401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124,995,1404,725
"06037201402","14000US06037201402","Census Tract 2014.02","Census Tract 2014.02, Los Angeles County, California","ca","140","00","ACSSF","0004371",,,,,"06","037",,,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526,1364,1471,691
"06037201501","14000US06037201501","Census Tract 2015.01","Census Tract 2015.01, Los Angeles County, California","ca","140","00","ACSSF","0004372",,,,,"06","037",,,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652,1216,1725,711
"06037201503","14000US06037201503","Census Tract 2015.03","Census Tract 2015.03, Los Angeles County, California","ca","140","00","ACSSF","0004373",,,,,"06","037",,,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134,692,1099,343
"06037201504","14000US06037201504","Census Tract 2015.04","Census Tract 2015.04, Los Angeles County, California","ca","140","00","ACSSF","0004374",,,,,"06","037",,,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,582,662,267
"06037201601","14000US06037201601","Census Tract 2016.01","Census Tract 2016.01, Los Angeles County, California","ca","140","00","ACSSF","0004375",,,,,"06","037",,,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,411,851,257
"06037201602","14000US06037201602","Census Tract 2016.02","Census Tract 2016.02, Los Angeles County, California","ca","140","00","ACSSF","0004376",,,,,"06","037",,,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,771,999,330
"06037201700","14000US06037201700","Census Tract 2017","Census Tract 2017, Los Angeles County, California","ca","140","00","ACSSF","0004377",,,,,"06","037",,,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012,690,1377,945
"06037203100","14000US06037203100","Census Tract 2031","Census Tract 2031, Los Angeles County, California","ca","140","00","ACSSF","0004378",,,,,"06","037",,,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,1370,1114,104
"06037203200","14000US06037203200","Census Tract 2032","Census Tract 2032, Los Angeles County, California","ca","140","00","ACSSF","0004379",,,,,"06","037",,,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435,1484,1404,547
"06037203300","14000US06037203300","Census Tract 2033","Census Tract 2033, Los Angeles County, California","ca","140","00","ACSSF","0004380",,,,,"06","037",,,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,402,223,146
"06037203500","14000US06037203500","Census Tract 2035","Census Tract 2035, Los Angeles County, California","ca","140","00","ACSSF","0004381",,,,,"06","037",,,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,651,760,559
"06037203600","14000US06037203600","Census Tract 2036","Census Tract 2036, Los Angeles County, California","ca","140","00","ACSSF","0004382",,,,,"06","037",,,,"203600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,1714,1269,404
"06037203710","14000US06037203710","Census Tract 2037.10","Census Tract 2037.10, Los Angeles County, California","ca","140","00","ACSSF","0004383",,,,,"06","037",,,,"203710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,1062,728,144
"06037203720","14000US06037203720","Census Tract 2037.20","Census Tract 2037.20, Los Angeles County, California","ca","140","00","ACSSF","0004384",,,,,"06","037",,,,"203720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407,1236,852,319
"06037203800","14000US06037203800","Census Tract 2038","Census Tract 2038, Los Angeles County, California","ca","140","00","ACSSF","0004385",,,,,"06","037",,,,"203800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,1215,1225,260
"06037203900","14000US06037203900","Census Tract 2039","Census Tract 2039, Los Angeles County, California","ca","140","00","ACSSF","0004386",,,,,"06","037",,,,"203900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,998,1036,203
"06037204110","14000US06037204110","Census Tract 2041.10","Census Tract 2041.10, Los Angeles County, California","ca","140","00","ACSSF","0004387",,,,,"06","037",,,,"204110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,839,894,246
"06037204120","14000US06037204120","Census Tract 2041.20","Census Tract 2041.20, Los Angeles County, California","ca","140","00","ACSSF","0004388",,,,,"06","037",,,,"204120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853,779,895,179
"06037204200","14000US06037204200","Census Tract 2042","Census Tract 2042, Los Angeles County, California","ca","140","00","ACSSF","0004389",,,,,"06","037",,,,"204200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,1111,731,119
"06037204300","14000US06037204300","Census Tract 2043","Census Tract 2043, Los Angeles County, California","ca","140","00","ACSSF","0004390",,,,,"06","037",,,,"204300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,1656,1217,196
"06037204410","14000US06037204410","Census Tract 2044.10","Census Tract 2044.10, Los Angeles County, California","ca","140","00","ACSSF","0004391",,,,,"06","037",,,,"204410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,882,607,127
"06037204420","14000US06037204420","Census Tract 2044.20","Census Tract 2044.20, Los Angeles County, California","ca","140","00","ACSSF","0004392",,,,,"06","037",,,,"204420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,982,831,110
"06037204600","14000US06037204600","Census Tract 2046","Census Tract 2046, Los Angeles County, California","ca","140","00","ACSSF","0004393",,,,,"06","037",,,,"204600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,1269,863,352
"06037204700","14000US06037204700","Census Tract 2047","Census Tract 2047, Los Angeles County, California","ca","140","00","ACSSF","0004394",,,,,"06","037",,,,"204700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,1448,1792,252
"06037204810","14000US06037204810","Census Tract 2048.10","Census Tract 2048.10, Los Angeles County, California","ca","140","00","ACSSF","0004395",,,,,"06","037",,,,"204810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159,1574,1389,196
"06037204820","14000US06037204820","Census Tract 2048.20","Census Tract 2048.20, Los Angeles County, California","ca","140","00","ACSSF","0004396",,,,,"06","037",,,,"204820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,626,688,80
"06037204910","14000US06037204910","Census Tract 2049.10","Census Tract 2049.10, Los Angeles County, California","ca","140","00","ACSSF","0004397",,,,,"06","037",,,,"204910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137,1174,796,167
"06037204920","14000US06037204920","Census Tract 2049.20","Census Tract 2049.20, Los Angeles County, California","ca","140","00","ACSSF","0004398",,,,,"06","037",,,,"204920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,875,658,144
"06037205110","14000US06037205110","Census Tract 2051.10","Census Tract 2051.10, Los Angeles County, California","ca","140","00","ACSSF","0004399",,,,,"06","037",,,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,1331,767,93
"06037205120","14000US06037205120","Census Tract 2051.20","Census Tract 2051.20, Los Angeles County, California","ca","140","00","ACSSF","0004400",,,,,"06","037",,,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,1152,715,85
"06037206010","14000US06037206010","Census Tract 2060.10","Census Tract 2060.10, Los Angeles County, California","ca","140","00","ACSSF","0004401",,,,,"06","037",,,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064,1515,1014,535
"06037206020","14000US06037206020","Census Tract 2060.20","Census Tract 2060.20, Los Angeles County, California","ca","140","00","ACSSF","0004402",,,,,"06","037",,,,"206020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6889,2316,4010,563
"06037206031","14000US06037206031","Census Tract 2060.31","Census Tract 2060.31, Los Angeles County, California","ca","140","00","ACSSF","0004403",,,,,"06","037",,,,"206031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,126,820,2454
"06037206032","14000US06037206032","Census Tract 2060.32","Census Tract 2060.32, Los Angeles County, California","ca","140","00","ACSSF","0004404",,,,,"06","037",,,,"206032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459,1599,1334,526
"06037206050","14000US06037206050","Census Tract 2060.50","Census Tract 2060.50, Los Angeles County, California","ca","140","00","ACSSF","0004405",,,,,"06","037",,,,"206050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,608,556,223
"06037206200","14000US06037206200","Census Tract 2062","Census Tract 2062, Los Angeles County, California","ca","140","00","ACSSF","0004406",,,,,"06","037",,,,"206200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516,576,1587,1353
"06037206300","14000US06037206300","Census Tract 2063","Census Tract 2063, Los Angeles County, California","ca","140","00","ACSSF","0004407",,,,,"06","037",,,,"206300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946,1506,3848,592
"06037207101","14000US06037207101","Census Tract 2071.01","Census Tract 2071.01, Los Angeles County, California","ca","140","00","ACSSF","0004408",,,,,"06","037",,,,"207101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,688,906,1125
"06037207102","14000US06037207102","Census Tract 2071.02","Census Tract 2071.02, Los Angeles County, California","ca","140","00","ACSSF","0004409",,,,,"06","037",,,,"207102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247,916,725,606
"06037207103","14000US06037207103","Census Tract 2071.03","Census Tract 2071.03, Los Angeles County, California","ca","140","00","ACSSF","0004410",,,,,"06","037",,,,"207103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,833,519,515
"06037207301","14000US06037207301","Census Tract 2073.01","Census Tract 2073.01, Los Angeles County, California","ca","140","00","ACSSF","0004411",,,,,"06","037",,,,"207301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345,535,1654,2156
"06037207302","14000US06037207302","Census Tract 2073.02","Census Tract 2073.02, Los Angeles County, California","ca","140","00","ACSSF","0004412",,,,,"06","037",,,,"207302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,289,1714,2399
"06037207400","14000US06037207400","Census Tract 2074","Census Tract 2074, Los Angeles County, California","ca","140","00","ACSSF","0004413",,,,,"06","037",,,,"207400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305,148,767,390
"06037207501","14000US06037207501","Census Tract 2075.01","Census Tract 2075.01, Los Angeles County, California","ca","140","00","ACSSF","0004414",,,,,"06","037",,,,"207501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,19,688,1206
"06037207502","14000US06037207502","Census Tract 2075.02","Census Tract 2075.02, Los Angeles County, California","ca","140","00","ACSSF","0004415",,,,,"06","037",,,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766,575,742,1449
"06037207710","14000US06037207710","Census Tract 2077.10","Census Tract 2077.10, Los Angeles County, California","ca","140","00","ACSSF","0004416",,,,,"06","037",,,,"207710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078,317,873,2888
"06037207900","14000US06037207900","Census Tract 2079","Census Tract 2079, Los Angeles County, California","ca","140","00","ACSSF","0004417",,,,,"06","037",,,,"207900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507,212,1335,3960
"06037208000","14000US06037208000","Census Tract 2080","Census Tract 2080, Los Angeles County, California","ca","140","00","ACSSF","0004418",,,,,"06","037",,,,"208000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925,1570,1830,1525
"06037208301","14000US06037208301","Census Tract 2083.01","Census Tract 2083.01, Los Angeles County, California","ca","140","00","ACSSF","0004419",,,,,"06","037",,,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179,657,478,44
"06037208302","14000US06037208302","Census Tract 2083.02","Census Tract 2083.02, Los Angeles County, California","ca","140","00","ACSSF","0004420",,,,,"06","037",,,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,1439,1180,696
"06037208401","14000US06037208401","Census Tract 2084.01","Census Tract 2084.01, Los Angeles County, California","ca","140","00","ACSSF","0004421",,,,,"06","037",,,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242,1508,1183,551
"06037208402","14000US06037208402","Census Tract 2084.02","Census Tract 2084.02, Los Angeles County, California","ca","140","00","ACSSF","0004422",,,,,"06","037",,,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807,586,825,396
"06037208501","14000US06037208501","Census Tract 2085.01","Census Tract 2085.01, Los Angeles County, California","ca","140","00","ACSSF","0004423",,,,,"06","037",,,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,413,600,667
"06037208502","14000US06037208502","Census Tract 2085.02","Census Tract 2085.02, Los Angeles County, California","ca","140","00","ACSSF","0004424",,,,,"06","037",,,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,1216,1194,338
"06037208610","14000US06037208610","Census Tract 2086.10","Census Tract 2086.10, Los Angeles County, California","ca","140","00","ACSSF","0004425",,,,,"06","037",,,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,1032,1482,862
"06037208620","14000US06037208620","Census Tract 2086.20","Census Tract 2086.20, Los Angeles County, California","ca","140","00","ACSSF","0004426",,,,,"06","037",,,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,587,1550,1046
